overall_qual_liv_area,overall_qual_squared,quality_and_age,overall_qual,house_total_sq,exter_qual_num,gr_liv_area,kitchen_qual_num,bsmt_qual_num,garage_area,garage_cars,total_bsmt_sf,year_remod_or_built,year_remod_or_built_sq,garage_finish
8.738735461363474,36,11868,6,2000.0,3,1040,3,3.0,616.0,2.0,960.0,3912484,15307531050256,2
9.255122514748075,49,14049,7,2988.0,4,1494,4,4.0,840.0,3.0,1494.0,4026042,16209014185764,1
8.589513852995864,25,9815,5,2056.0,3,1075,4,4.0,440.0,2.0,981.0,3853369,14848452650161,2
8.509161019718974,25,10025,5,1984.0,3,992,4,3.0,294.0,1.0,992.0,3943835,15553834507225,1
9.911455722185305,64,15944,8,3858.0,4,2520,4,4.0,796.0,3.0,1338.0,3972049,15777173258401,1
8.83579236650274,36,11778,6,2229.0,3,1146,3,3.0,294.0,1.0,1083.0,3853369,14848452650161,2
9.882468185312053,64,16040,8,4077.0,4,2448,4,4.0,711.0,3.0,1629.0,3997970,15983764120900,1
9.52558897214577,49,14035,7,2984.0,4,1958,4,4.0,936.0,3.0,1026.0,4020025,16160601000625,0
7.832014180505469,16,7880,4,1260.0,3,630,3,4.0,0.0,0.0,630.0,3880900,15061384810000,3
9.100525505968976,25,9870,5,2688.0,3,1792,3,4.0,0.0,0.0,896.0,3896676,15184083848976,3
9.552865680310473,81,18045,9,3125.0,5,1565,5,5.0,556.0,2.0,1560.0,4020025,16160601000625,1
9.454070556898781,64,16048,8,3190.0,4,1595,4,4.0,880.0,3.0,1595.0,4022030,16176725320900,1
8.812843433517195,16,7984,4,3360.0,3,1680,4,4.0,628.0,2.0,1680.0,3982020,15856483280400,2
8.738735461363474,36,11802,6,2080.0,2,1040,3,3.0,480.0,2.0,1040.0,3869089,14969849689921,1
9.91581130222496,64,15960,8,3849.0,4,2531,4,4.0,752.0,3.0,1318.0,3980025,15840599000625,1
9.918573189954168,64,15976,8,3863.0,4,2538,4,4.0,933.0,3.0,1325.0,3986012,15888291664144,1
8.686429508661536,36,11838,6,1470.0,3,987,3,3.0,264.0,1.0,483.0,3892729,15153339067441,2
9.261983605128021,36,11994,6,2595.0,3,1755,3,4.0,530.0,2.0,840.0,3996001,15968023992001,1
8.658692753689937,25,9765,5,2304.0,3,1152,3,3.0,636.0,2.0,1152.0,3814209,14548190295681,2
9.487062604191621,49,14021,7,2810.0,4,1884,5,4.0,581.0,2.0,926.0,4012009,16096216216081,1
9.507551894644093,49,13944,7,2673.0,4,1923,4,4.0,564.0,2.0,750.0,3968064,15745531908096,1
9.330520532232288,49,14014,7,3180.0,4,1611,4,4.0,1231.0,3.0,1569.0,4008004,16064096064016,1
8.879750798513125,25,10020,5,2874.0,4,1437,4,4.0,528.0,2.0,1437.0,3959904,15680839689216,1
9.583626581720113,49,13951,7,3223.0,4,2075,4,4.0,473.0,2.0,1148.0,3972049,15777173258401,2
9.366489054466115,49,14042,7,3340.0,4,1670,4,4.0,690.0,3.0,1670.0,4024036,16192865729296,1
9.748002649695733,64,16056,8,4280.0,4,2140,4,4.0,894.0,3.0,2140.0,4026042,16209014185764,0
8.752265313595721,25,9995,5,2484.0,3,1265,4,3.0,502.0,2.0,1219.0,3928035,15429458961225,1
9.644068945357207,25,9970,5,4684.0,3,3086,5,3.0,0.0,0.0,1598.0,3880324,15056914344976,3
7.973844375944687,9,5850,3,1568.0,3,968,3,3.0,0.0,0.0,600.0,3724500,13871900250000,3
9.25874951118387,64,16008,8,2579.0,4,1312,4,5.0,471.0,2.0,1267.0,4004001,16032024008001,2
9.878631176537262,49,14000,7,3955.0,3,2787,3,5.0,820.0,4.0,1168.0,4000000,16000000000000,0
9.40351943877092,49,14021,7,2580.0,4,1733,4,4.0,433.0,2.0,847.0,4012009,16096216216081,0
8.894258825002703,36,11700,6,1935.0,3,1215,4,3.0,720.0,2.0,720.0,3783000,14311089000000,0
9.66058762285624,81,18072,9,3482.0,5,1743,5,5.0,927.0,3.0,1739.0,4032064,16257540100096,1
8.542860938164814,25,10020,5,2052.0,4,1026,3,4.0,308.0,1.0,1026.0,3961908,15696715000464,2
9.715831794151471,81,17883,9,3684.0,4,1842,4,5.0,894.0,3.0,1842.0,3936247,15494040445009,0
9.53978799366043,49,13930,7,2754.0,3,1986,3,3.0,486.0,2.0,768.0,3910350,15290837122500,2
9.042631527550073,49,14042,7,2395.0,4,1208,4,4.0,632.0,2.0,1187.0,4024036,16192865729296,1
9.2057297594185,49,14028,7,2844.0,4,1422,4,4.0,626.0,2.0,1422.0,4016016,16128384512256,1
8.492900498847193,16,7804,4,2056.0,3,1220,3,2.0,396.0,2.0,836.0,3806401,14488688572801,2
8.635864721133736,25,9885,5,2252.0,3,1126,5,4.0,540.0,2.0,1126.0,3908529,15276598943841,1
8.842171048611716,25,10005,5,2399.0,3,1384,3,3.0,896.0,2.0,1015.0,3913956,15319051569936,2
8.819073983267831,36,11856,6,2254.0,3,1127,3,3.0,480.0,2.0,1127.0,3904576,15245713739776,2
9.31739944426959,36,11832,6,2849.0,3,1855,3,3.0,325.0,1.0,994.0,3853288,14847828410944,2
8.729073550451737,25,9970,5,2148.0,3,1236,3,3.0,288.0,1.0,912.0,3910234,15289929934756,2
9.847974842605868,64,15992,8,3617.0,4,2365,4,4.0,856.0,3.0,1252.0,3996001,15968023992001,1
9.675582684120208,36,11904,6,3708.0,3,2654,4,3.0,619.0,2.0,1054.0,3904512,15245213958144,2
9.837347750031583,64,15968,8,3576.0,4,2340,4,4.0,787.0,3.0,1236.0,3984016,15872383488256,1
8.699514748210191,25,9940,5,2400.0,3,1200,3,4.0,0.0,0.0,1200.0,3950156,15603732424336,3
9.184406989949679,49,14049,7,2081.0,4,1392,4,4.0,540.0,2.0,689.0,4028049,16225178746401,2
9.47883962501119,36,11700,6,3318.0,3,2180,3,3.0,720.0,2.0,1138.0,3734250,13944623062500,2
9.175748927206564,36,12006,6,3220.0,3,1610,4,3.0,480.0,2.0,1610.0,3955977,15649754024529,1
9.259796980688776,49,13902,7,2778.0,4,1501,4,4.0,512.0,2.0,1277.0,3944196,15556682086416,0
8.32263709695394,16,7844,4,2058.0,3,1029,3,3.0,261.0,1.0,1029.0,3845521,14788031761441,2
8.81877816903701,25,9790,5,2414.0,3,1352,4,3.0,288.0,1.0,1062.0,3833764,14697746407696,2
8.586719254064848,25,9750,5,1880.0,3,1072,3,3.0,379.0,2.0,808.0,3783000,14311089000000,2
10.202851129761747,100,20060,10,4548.0,5,2698,5,5.0,736.0,3.0,1850.0,4024036,16192865729296,1
8.425077902508432,25,9810,5,1824.0,3,912,3,3.0,252.0,1.0,912.0,3849444,14818219109136,2
8.435549202375727,16,7820,4,1152.0,3,1152,3,3.5861723446893787,0.0,0.0,0.0,3822025,14607875100625,3
9.225228984469933,49,13755,7,2074.0,3,1450,3,3.0,288.0,1.0,624.0,3772800,14234019840000,2
8.587651655064798,25,9840,5,2146.0,3,1073,3,3.0,326.0,1.0,1073.0,3780528,14292391958784,2
8.894258825002703,25,9835,5,2634.0,3,1458,3,3.0,512.0,2.0,1176.0,3869089,14969849689921,2
9.249753374333018,49,14042,7,2947.0,4,1486,4,4.0,566.0,2.0,1461.0,4024036,16192865729296,1
9.090430075303626,25,9805,5,2326.0,3,1774,3,3.0,384.0,1.0,552.0,3845521,14788031761441,2
8.9085593751449,25,9845,5,2343.0,3,1479,3,3.0,275.0,1.0,864.0,3876961,15030826595521,0
9.39532504618962,64,16048,8,3008.0,4,1504,4,4.0,510.0,2.0,1504.0,4024036,16192865729296,0
9.492356422801336,49,14021,7,2711.0,4,1894,4,4.0,510.0,2.0,817.0,4010006,16080148120036,0
9.232493176617316,64,16048,8,2556.0,4,1278,4,4.0,584.0,2.0,1278.0,4024036,16192865729296,1
9.803888187313373,64,15984,8,3404.0,4,2263,4,4.0,420.0,2.0,1141.0,3992004,15936095936016,0
9.878631176537262,49,14000,7,3955.0,3,2787,3,5.0,820.0,4.0,1168.0,4000000,16000000000000,0
9.200087995511831,49,14014,7,2121.0,4,1414,4,4.0,403.0,2.0,707.0,4008004,16064096064016,0
8.96341629199657,36,11946,6,2604.0,3,1302,4,4.0,309.0,1.0,1302.0,3910324,15290633784976,1
9.337149218839878,64,16016,8,1827.0,4,1419,4,4.0,527.0,2.0,408.0,4008004,16064096064016,0
8.898365606955357,36,11826,6,2845.0,3,1220,3,3.0,944.0,2.0,1625.0,3884841,15091989595281,2
9.383621184117988,36,11916,6,2554.0,3,1982,3,3.0,501.0,2.0,572.0,3944196,15556682086416,0
8.534640105019959,36,12018,6,1696.0,4,848,4,4.0,420.0,2.0,848.0,4012009,16096216216081,0
9.486759252149254,64,16064,8,3244.0,5,1648,5,5.0,482.0,2.0,1596.0,4030056,16241351363136,0
9.27762511878178,64,15912,8,2674.0,4,1337,4,4.0,462.0,2.0,1337.0,3956121,15650893366641,1
9.057771773331575,25,9750,5,2618.0,3,1717,3,4.0,410.0,1.0,901.0,3783000,14311089000000,2
8.616133139271142,25,9790,5,2208.0,3,1104,3,3.0,384.0,1.0,1104.0,3829848,14667735703104,1
8.419580362549237,25,9890,5,1814.0,3,907,3,4.0,343.0,1.0,907.0,3912484,15307531050256,2
9.355652103136237,49,14000,7,2434.0,4,1652,4,4.0,532.0,2.0,782.0,4000000,16000000000000,1
9.670293665368417,36,11982,6,3572.0,3,2640,4,3.0,515.0,2.0,932.0,3928099,15429961753801,1
8.550627967502475,25,9750,5,1769.0,3,1034,3,3.0,240.0,1.0,735.0,3783000,14311089000000,2
8.931287626222456,25,9895,5,1513.0,3,1513,3,3.5861723446893787,400.0,2.0,0.0,3916441,15338510106481,2
9.391327705757,64,16048,8,2996.0,4,1498,4,5.0,844.0,3.0,1498.0,4022030,16176725320900,0
8.568836424568076,25,9815,5,2106.0,3,1053,4,3.0,692.0,2.0,1053.0,3853369,14848452650161,1
8.956479847999912,36,11724,6,2471.0,3,1293,3,3.0,452.0,2.0,1178.0,3818116,14578009789456,1
9.80807736773147,81,18072,9,4040.0,5,2020,5,5.0,896.0,3.0,2020.0,4032064,16257540100096,1
9.74893679268753,49,13986,7,3886.0,3,2448,3,3.0,441.0,2.0,1438.0,3920076,15366995845776,1
9.248791558350435,36,11910,6,2473.0,4,1732,4,4.0,476.0,2.0,741.0,3940225,15525373050625,0
9.26785427817679,64,16048,8,2648.0,4,1324,4,4.0,550.0,2.0,1324.0,4024036,16192865729296,0
7.416979621381154,4,3940,2,1510.0,3,832,3,2.0,780.0,2.0,678.0,3788310,14351292656100,2
9.079206103951382,49,13972,7,2490.0,3,1253,3,4.0,402.0,2.0,1237.0,3982020,15856483280400,0
10.0589516551602,81,18054,9,3845.0,3,2596,4,5.0,840.0,3.0,1249.0,4024036,16192865729296,1
8.414052432496725,25,9835,5,1778.0,3,902,3,3.0,288.0,1.0,876.0,3869089,14969849689921,2
9.101640955052842,36,11934,6,2990.0,3,1495,3,4.0,438.0,2.0,1495.0,3956121,15650893366641,2
9.447150114054207,64,16056,8,3158.0,5,1584,5,4.0,594.0,2.0,1574.0,4028049,16225178746401,0
8.930626469173578,49,14035,7,2160.0,3,1080,4,4.0,0.0,0.0,1080.0,4018020,16144484720400,3
8.79300509129753,16,7812,4,2752.0,3,1647,3,3.0,280.0,1.0,1105.0,3814209,14548190295681,0
9.0831885863157,49,14049,7,2516.0,4,1258,4,5.0,648.0,3.0,1258.0,4026042,16209014185764,0
9.033125752550372,36,12018,6,2094.0,3,1396,3,3.0,384.0,1.0,698.0,3835745,14712939705025,2
8.518192691749322,25,10035,5,1838.0,4,1001,4,3.0,216.0,1.0,837.0,3873510,15004079720100,2
9.856867531900901,81,18063,9,4242.0,5,2121,5,5.0,732.0,3.0,2121.0,4026042,16209014185764,0
9.091556835986216,36,11700,6,2452.0,2,1480,3,3.0,207.0,1.0,972.0,3744000,14017536000000,2
9.449672183486918,64,16048,8,3176.0,4,1588,4,4.0,825.0,3.0,1588.0,4024036,16192865729296,1
8.568836424568076,25,10030,5,2106.0,4,1053,4,3.0,312.0,1.0,1053.0,3929754,15442966500516,1
7.297091005160418,9,5850,3,984.0,3,492,3,2.0,200.0,1.0,492.0,3745950,14032141402500,2
9.469391461628812,49,13783,7,3702.0,3,1851,3,3.0,506.0,2.0,1851.0,3876961,15030826595521,0
9.038127549330516,36,11790,6,2101.0,3,1403,3,3.0,308.0,1.0,698.0,3762975,14159980850625,2
8.828787083914332,36,11748,6,1726.0,3,1138,3,3.0,264.0,1.0,588.0,3833764,14697746407696,1
10.001883874392322,81,18027,9,4904.0,4,2452,5,5.0,886.0,3.0,2452.0,4012009,16096216216081,0
8.556413904569519,25,10040,5,2080.0,3,1040,4,4.0,484.0,2.0,1040.0,3969816,15759439073856,2
9.203315757039219,36,11964,6,2418.0,3,1655,3,4.0,440.0,2.0,763.0,3974042,15793009817764,0
8.80926561216931,36,11844,6,2232.0,3,1116,3,3.0,528.0,2.0,1116.0,3896676,15184083848976,1
9.475853519656901,49,14042,7,2742.0,4,1863,4,4.0,660.0,3.0,879.0,4024036,16192865729296,0
9.311994025702683,36,11952,6,2900.0,4,1845,4,4.0,462.0,2.0,1055.0,3968064,15745531908096,1
8.679312040892672,25,9785,5,2352.0,3,1176,3,3.0,292.0,1.0,1176.0,3829849,14667743362801,1
8.40290404501411,25,10040,5,1756.0,3,892,4,3.0,416.0,1.0,864.0,3947728,15584556361984,2
8.53895468319775,25,10030,5,2044.0,3,1022,3,3.0,280.0,1.0,1022.0,3831460,14680085731600,2
9.276128112514186,25,9755,5,4272.0,3,2136,3,3.0,528.0,2.0,2136.0,3806401,14488688572801,2
9.172015257654515,36,11988,6,2530.0,3,1604,3,4.0,472.0,2.0,926.0,3992004,15936095936016,0
9.198470199405696,36,11700,6,2453.0,3,1647,2,4.0,216.0,1.0,806.0,3734250,13944623062500,2
8.371010681238156,25,10035,5,1728.0,3,864,4,3.0,420.0,1.0,864.0,3935727,15489947018529,2
8.59044365315583,25,9875,5,2152.0,3,1076,3,3.0,576.0,2.0,1076.0,3900625,15214875390625,2
8.449984441722787,25,9800,5,1677.0,3,935,3,3.0,308.0,1.0,742.0,3782800,14309575840000,2
9.36228862824824,49,14028,7,2498.0,4,1663,4,4.0,478.0,2.0,835.0,4014012,16112292336144,1
8.80086724247048,25,9850,5,2096.0,3,1328,3,3.0,308.0,1.0,768.0,3841500,14757122250000,2
9.151863442217207,36,11976,6,2378.0,3,1572,3,4.0,373.0,2.0,806.0,3982020,15856483280400,0
8.993675786759683,36,11700,6,2081.0,3,1342,3,3.0,240.0,1.0,739.0,3781050,14296339102500,2
8.680331928793418,36,11826,6,1962.0,3,981,3,3.0,576.0,2.0,981.0,3884841,15091989595281,2
8.611593866837723,25,10030,5,2198.0,3,1099,4,4.0,352.0,1.0,1099.0,4001970,16015763880900,2
9.600353375525426,49,14014,7,3058.0,4,2110,4,4.0,463.0,2.0,948.0,3991988,15935968192144,1
8.72518249495877,36,11844,6,1996.0,3,1026,3,4.0,528.0,2.0,970.0,3896676,15184083848976,2
9.454932254496262,81,18009,9,2838.0,4,1419,5,5.0,588.0,2.0,1419.0,4004001,16032024008001,0
9.965334955862208,81,18090,9,4694.0,5,2364,5,5.0,820.0,3.0,2330.0,4038090,16306170848100,0
8.556413904569519,25,9980,5,2080.0,3,1040,4,4.0,576.0,2.0,1040.0,3984016,15872383488256,2
9.234056898593499,64,15936,8,2560.0,4,1280,4,4.0,506.0,2.0,1280.0,3968064,15745531908096,1
9.892628809201252,64,16040,8,3616.0,4,2473,4,5.0,852.0,3.0,1143.0,4018020,16144484720400,1
9.117566971823829,49,13986,7,1982.0,3,1302,4,3.0,224.0,1.0,680.0,3876120,15024306254400,2
8.605204068738951,25,9830,5,2184.0,3,1092,3,3.0,264.0,1.0,1092.0,3865156,14939430904336,2
8.871785969150645,36,11736,6,2176.0,3,1188,3,3.0,621.0,2.0,988.0,3825936,14637786276096,2
8.897682313454224,49,13734,7,2090.0,3,1045,3,3.0,528.0,2.0,1045.0,3849444,14818219109136,2
8.788440957404594,36,11796,6,2186.0,3,1093,3,3.0,484.0,2.0,1093.0,3865156,14939430904336,1
9.1942109900463,36,12024,6,2438.0,4,1640,4,4.0,520.0,2.0,798.0,4016016,16128384512256,1
8.496173824192162,16,7848,4,1224.0,3,1224,3,3.5861723446893787,462.0,2.0,0.0,3849444,14818219109136,2
8.980298078970817,49,14049,7,1695.0,4,1135,4,4.0,576.0,2.0,560.0,3885552,15097514344704,1
8.592300663903043,25,9750,5,2132.0,3,1078,5,3.0,264.0,1.0,1054.0,3753750,14090639062500,2
8.261526448396468,16,7824,4,968.0,3,968,3,3.5861723446893787,331.0,1.0,0.0,3825936,14637786276096,2
9.904287232706693,81,18045,9,3686.0,4,2224,5,5.0,738.0,3.0,1462.0,4018020,16144484720400,0
8.045588280803528,9,5850,3,1040.0,3,1040,3,3.5861723446893787,400.0,2.0,0.0,3802500,14459006250000,2
9.435881047890113,49,13993,7,2663.0,4,1790,4,4.0,588.0,2.0,873.0,3996001,15968023992001,1
9.63756697186586,36,11964,6,3143.0,3,2555,3,5.0,672.0,2.0,588.0,3832468,14687810971024,0
8.492490578775866,36,12030,6,1626.0,3,813,4,3.0,270.0,1.0,813.0,3869650,14974191122500,2
9.614204198717374,64,16008,8,3171.0,4,1872,5,4.0,531.0,2.0,1299.0,4004001,16032024008001,1
8.565983355585669,25,9780,5,2100.0,3,1050,3,3.0,338.0,1.0,1050.0,3825936,14637786276096,2
10.357742824813725,81,17946,9,5233.0,4,3500,5,5.0,959.0,3.0,1733.0,3974042,15793009817764,1
8.240648863374913,16,7816,4,1812.0,3,948,3,3.0,248.0,1.0,864.0,3818116,14578009789456,2
8.791790024319363,25,9750,5,2066.0,3,1316,3,2.0,576.0,2.0,750.0,3755700,14105282490000,2
9.566615235893575,36,11874,6,3401.0,3,2380,3,4.0,596.0,2.0,1021.0,3888735,15122259900225,2
9.1942109900463,36,12036,6,2936.0,4,1640,4,3.0,924.0,2.0,1296.0,3919724,15364236236176,2
8.881836305004146,36,12030,6,1800.0,4,1200,4,4.0,480.0,2.0,600.0,4020025,16160601000625,1
8.980172205725008,36,11958,6,1986.0,3,1324,3,3.0,180.0,1.0,662.0,3826560,14642561433600,2
9.434443462785092,64,16056,8,3110.0,4,1564,5,4.0,502.0,2.0,1546.0,4026042,16209014185764,1
10.249202656238518,81,18081,9,5066.0,5,3140,5,5.0,820.0,3.0,1926.0,4034072,16273736901184,0
9.610189741298711,36,11772,6,4081.0,3,2486,3,3.0,576.0,2.0,1595.0,3849444,14818219109136,2
9.271059107010888,36,11982,6,2635.0,3,1771,4,4.0,600.0,2.0,864.0,3988009,15904215784081,1
9.594786112860271,64,16040,8,3672.0,4,1836,4,5.0,862.0,3.0,1836.0,4018020,16144484720400,0
9.441452092939569,64,16032,8,3178.0,4,1575,4,4.0,732.0,3.0,1603.0,4014012,16112292336144,0
7.832014180505469,16,7880,4,1260.0,3,630,3,4.0,0.0,0.0,630.0,3880900,15061384810000,3
9.032409163483521,36,11904,6,2790.0,3,1395,3,3.0,440.0,2.0,1395.0,3894592,15167846846464,1
8.857657449306988,49,13650,7,1506.0,3,1004,4,3.0,200.0,1.0,502.0,3763500,14163932250000,2
9.461254720235749,49,14035,7,3696.0,4,1836,4,4.0,484.0,2.0,1860.0,4018020,16144484720400,0
8.919988070968524,25,9800,5,2792.0,2,1496,4,3.0,450.0,2.0,1296.0,3841600,14757890560000,1
8.405143687607614,25,10015,5,1788.0,3,894,4,3.0,450.0,2.0,894.0,3939901,15522819889801,1
8.556413904569519,25,9890,5,2080.0,3,1040,3,4.0,0.0,0.0,1040.0,3912484,15307531050256,3
9.120415664448196,25,9995,5,2687.0,3,1828,4,4.0,473.6717073170732,1.7765853658536586,859.0,3844077,14776927981929,3
8.525161361065415,25,10015,5,2016.0,3,1008,3,3.0,280.0,1.0,1008.0,3909856,15286973940736,1
8.147867129923947,16,7820,4,1728.0,3,864,3,3.0,528.0,2.0,864.0,3822025,14607875100625,2
9.381937965407161,64,16048,8,2960.0,4,1484,5,4.0,472.0,2.0,1476.0,4024036,16192865729296,1
8.463792414689122,36,11700,6,1558.0,3,790,3,4.0,160.0,1.0,768.0,3763500,14163932250000,2
9.17678358844734,25,9885,5,3056.0,3,1934,3,4.0,567.0,2.0,1122.0,3908529,15276598943841,2
8.656955133791396,25,9795,5,2300.0,3,1150,3,3.0,300.0,1.0,1150.0,3837681,14727795457761,1
9.75359446296151,64,16064,8,3734.0,4,2152,4,4.0,728.0,2.0,1582.0,4030056,16241351363136,2
7.89655270164304,16,7800,4,1344.0,3,672,3,3.0,234.0,1.0,672.0,3784950,14325846502500,2
9.399968503952575,64,15960,8,2912.0,4,1511,4,4.0,811.0,3.0,1401.0,3980025,15840599000625,0
8.285261134068948,25,9750,5,1586.0,3,793,2,3.0,240.0,1.0,793.0,3792750,14384952562500,2
8.791181936736017,36,11850,6,2104.0,3,1096,3,3.0,352.0,1.0,1008.0,3900625,15214875390625,2
9.72913416539135,64,16056,8,3018.0,5,2100,5,5.0,786.0,3.0,918.0,4028049,16225178746401,0
8.960596138864794,25,9750,5,2471.0,3,1558,3,3.0,288.0,1.0,913.0,3792750,14384952562500,2
9.20029003612268,36,11748,6,3282.0,3,1650,3,4.0,518.0,2.0,1632.0,3833764,14697746407696,2
9.723403490682365,64,16056,8,3036.0,5,2088,4,4.0,656.0,3.0,948.0,4028049,16225178746401,0
9.128696382935672,36,12036,6,2304.0,4,1536,4,4.0,400.0,2.0,768.0,4022030,16176725320900,0
9.242420265439595,36,11814,6,3052.0,3,1721,3,3.0,464.0,2.0,1331.0,3853333,14848175208889,2
9.136478523377727,36,11868,6,2352.0,3,1548,3,4.0,440.0,2.0,804.0,3912484,15307531050256,2
8.613956859848546,36,11874,6,1836.0,3,918,3,4.0,264.0,1.0,918.0,3916441,15338510106481,2
10.094521049932105,81,18081,9,4055.0,4,2690,5,5.0,864.0,3.0,1365.0,4036081,16289949838561,1
9.198470199405696,36,12000,6,2600.0,3,1647,3,4.0,460.0,2.0,953.0,3998000,15984004000000,1
8.324821298768782,25,9770,5,1650.0,3,825,3,3.0,350.0,1.0,825.0,3818116,14578009789456,2
9.204523486654617,36,11820,6,3314.0,3,1657,3,4.0,484.0,2.0,1657.0,3880900,15061384810000,2
8.05579245097777,16,7800,4,1576.0,3,788,3,3.0,0.0,0.0,788.0,3784950,14325846502500,3
10.02605910492431,64,15944,8,4160.0,4,2826,4,5.0,888.0,3.0,1334.0,3970056,15761344643136,1
8.371010681238156,25,9840,5,1728.0,3,864,3,3.0,280.0,1.0,864.0,3873024,15000314904576,2
9.754639455799712,49,14042,7,3854.0,4,2462,4,4.0,576.0,2.0,1392.0,4022030,16176725320900,1
8.769507120030227,25,10030,5,2350.0,3,1287,4,3.0,576.0,2.0,1063.0,3929754,15442966500516,0
9.24435525056346,49,14063,7,2948.0,5,1478,4,5.0,484.0,2.0,1470.0,4036081,16289949838561,0
9.14782646658694,49,14021,7,2040.0,4,1342,4,4.0,393.0,2.0,698.0,4012009,16096216216081,0
8.299037181613066,25,9960,5,1592.0,3,804,4,3.0,240.0,1.0,788.0,3864480,14934205670400,2
9.111624399037025,25,9810,5,2676.0,3,1812,3,3.0,264.0,1.0,864.0,3849444,14818219109136,1
9.667258761673263,49,14000,7,3208.0,4,2256,4,4.0,554.0,2.0,952.0,4000000,16000000000000,0
9.486759252149254,64,16064,8,3244.0,5,1648,5,5.0,525.0,2.0,1596.0,4030056,16241351363136,0
9.447150114054207,36,11814,6,3064.0,3,2112,3,2.0,576.0,2.0,952.0,3876961,15030826595521,2
9.58795455192857,49,14028,7,3040.0,4,2084,4,4.0,618.0,2.0,956.0,4016016,16128384512256,1
8.731013415269564,36,11700,6,2064.0,3,1032,3,3.0,280.0,1.0,1032.0,3751800,14076003240000,2
9.084777149000837,36,11976,6,2150.0,3,1470,3,4.0,420.0,2.0,680.0,3982020,15856483280400,0
8.556413904569519,25,9885,5,2080.0,3,1040,3,4.0,748.0,2.0,1040.0,3908529,15276598943841,2
8.393894975071744,25,9750,5,1768.0,4,884,3,3.0,240.0,1.0,884.0,3781050,14296339102500,2
8.609772372709331,25,9980,5,2194.0,3,1097,3,4.0,242.0,1.0,1097.0,3984016,15872383488256,2
8.371010681238156,25,9750,5,1728.0,3,864,3,2.0,0.0,0.0,864.0,3747900,14046754410000,3
9.075207697984686,36,11850,6,2311.0,3,1456,3,4.0,460.0,2.0,855.0,3900625,15214875390625,1
8.861633597686627,36,11700,6,1992.0,3,1176,3,3.0,528.0,2.0,816.0,3771300,14222703690000,2
8.45638105201948,25,9835,5,1853.0,3,941,3,3.0,288.0,1.0,912.0,3869089,14969849689921,2
9.48918349576076,64,16064,8,3252.0,5,1652,4,5.0,482.0,2.0,1600.0,4032064,16257540100096,0
9.70381635740706,49,14042,7,3492.0,5,2340,4,3.0,252.0,1.0,1152.0,3893646,15160479173316,1
9.177197153382929,49,13986,7,1766.0,4,1382,3,4.0,396.0,2.0,384.0,3992004,15936095936016,0
8.525161361065415,25,9840,5,2016.0,3,1008,4,3.0,384.0,1.0,1008.0,3873024,15000314904576,2
9.033125752550372,36,12042,6,2004.0,4,1396,4,4.0,440.0,2.0,608.0,4028049,16225178746401,0
9.466841326944389,36,11982,6,2999.0,3,2154,3,3.0,539.0,2.0,845.0,3922108,15382931163664,1
9.862665558015873,64,16032,8,3482.0,4,2400,4,4.0,730.0,3.0,1082.0,4014012,16112292336144,0
9.451402423792738,49,13650,7,2858.0,3,1818,3,3.0,240.0,1.0,1040.0,3765450,14178613702500,2
9.390158798552019,49,14035,7,3420.0,4,1710,4,5.0,550.0,2.0,1710.0,4018020,16144484720400,0
8.656955133791396,25,9775,5,2228.0,3,1150,3,3.0,288.0,1.0,1078.0,3822025,14607875100625,0
9.381095292398673,36,11868,6,2793.0,3,1977,3,3.0,540.0,2.0,816.0,3884792,15091608883264,1
8.98619632032839,36,11946,6,2664.0,4,1332,4,4.0,542.0,2.0,1332.0,3962090,15698157168100,1
8.778017809698136,25,9820,5,2548.0,3,1298,3,3.0,504.0,2.0,1250.0,3857296,14878732431616,2
9.66675204770245,64,16048,8,3908.0,4,1973,4,4.0,895.0,3.0,1935.0,4024036,16192865729296,0
8.787525625532906,36,11838,6,1617.0,3,1092,3,3.0,440.0,2.0,525.0,3892729,15153339067441,2
9.637436500210642,64,15992,8,2965.0,4,1916,4,4.0,741.0,3.0,1049.0,3994002,15952051976004,2
8.730690365678642,25,9750,5,2102.0,3,1238,3,3.0,357.0,1.0,864.0,3802500,14459006250000,2
9.463430999658344,49,14007,7,2784.0,4,1840,4,4.0,622.0,2.0,944.0,4004001,16032024008001,1
8.931287626222456,25,10020,5,2452.0,3,1513,3,3.0,180.0,1.0,939.0,3847680,14804641382400,2
8.65084957622891,25,9915,5,2151.0,4,1143,3,3.0,288.0,1.0,1008.0,3823224,14617041754176,2
8.990690709916228,36,11898,6,1858.0,4,1338,4,4.0,576.0,2.0,520.0,3932289,15462896779521,2
8.147867129923947,16,7880,4,1728.0,3,864,3,3.0,463.0,2.0,864.0,3880900,15061384810000,2
9.531191227694439,49,13839,7,2777.0,3,1969,3,4.0,534.0,2.0,808.0,3908529,15276598943841,1
9.089527751759436,49,14049,7,2532.0,4,1266,4,4.0,388.0,2.0,1266.0,4028049,16225178746401,0
9.473089177882752,25,9990,5,3213.0,3,2601,3,3.0,621.0,2.0,612.0,3838158,14731456832964,1
8.425077902508432,25,9820,5,1824.0,3,912,3,3.0,0.0,0.0,912.0,3857296,14878732431616,3
8.847934753328465,25,9980,5,2784.0,3,1392,3,4.0,528.0,2.0,1392.0,3906172,15258179693584,2
